# model: HHJ_2 
Mass Radius Pressure 
2.08841106e+00 1.09718829e+01 1.17895075e-14
2.08855033e+00 1.09695938e+01 1.92845208e-15
2.08868819e+00 1.09670000e+01 9.10053867e-13
2.08882464e+00 1.09650000e+01 1.03920499e-13
2.08895970e+00 1.09628527e+01 1.00935357e-14
2.08909338e+00 1.09606039e+01 9.83740661e-15
2.08922567e+00 1.09580000e+01 8.99940114e-13
2.08935660e+00 1.09560000e+01 1.09409185e-13
2.08948617e+00 1.09538711e+01 1.12527933e-14
2.08961438e+00 1.09515862e+01 3.83581044e-15
2.08974126e+00 1.09495730e+01 4.30937120e-15
2.08986679e+00 1.09470000e+01 3.22209006e-13
2.08999101e+00 1.09450000e+01 3.60464816e-14
2.09011390e+00 1.09427835e+01 7.00524975e-16
2.09023549e+00 1.09406909e+01 1.60834758e-15
2.09035577e+00 1.09380000e+01 7.14193702e-13
2.09047476e+00 1.09360000e+01 1.02055193e-13
2.09059247e+00 1.09340000e+01 1.90688540e-14
2.09070889e+00 1.09317328e+01 2.92726355e-15
2.09082405e+00 1.09296059e+01 1.37157063e-14
2.09093795e+00 1.09270000e+01 7.04706935e-13
2.09105059e+00 1.09250000e+01 1.09318536e-13
2.09116199e+00 1.09230000e+01 2.58170619e-14
2.09127214e+00 1.09207863e+01 6.60705729e-16
2.09138107e+00 1.09187311e+01 2.52319080e-16
2.09148877e+00 1.09160000e+01 9.29301482e-13
2.09159526e+00 1.09140000e+01 3.69019987e-13
2.09170054e+00 1.09120000e+01 7.13453155e-14
2.09180462e+00 1.09100000e+01 1.54792519e-14
2.09190750e+00 1.09077589e+01 1.55639497e-15
2.09200920e+00 1.09057334e+01 3.80010815e-17
2.09210972e+00 1.09030000e+01 9.84440888e-13
2.09220907e+00 1.09010000e+01 4.28175583e-13
2.09230725e+00 1.08990000e+01 1.05461235e-13
2.09240428e+00 1.08970000e+01 3.61032185e-14
2.09250015e+00 1.08948251e+01 9.42958367e-15
2.09259489e+00 1.08927189e+01 1.08236826e-15
2.09268848e+00 1.08907117e+01 3.45039671e-15
2.09278095e+00 1.08885767e+01 2.52702736e-15
2.09287229e+00 1.08860000e+01 7.56189778e-13
2.09296252e+00 1.08840000e+01 1.54245682e-13
2.09305163e+00 1.08820000e+01 7.30593127e-14
2.09313965e+00 1.08800000e+01 5.75277393e-14
2.09322657e+00 1.08778232e+01 9.50986372e-15
2.09331240e+00 1.08757449e+01 2.33148082e-15
2.09339714e+00 1.08735786e+01 8.16577078e-15
2.09348082e+00 1.08716062e+01 1.43965989e-14
2.09356342e+00 1.08690000e+01 9.91447100e-13
2.09364495e+00 1.08670000e+01 7.49824292e-13
2.09372543e+00 1.08650000e+01 1.96768082e-13
2.09380486e+00 1.08630000e+01 1.16985096e-13
2.09388325e+00 1.08610000e+01 6.68376145e-14
2.09396060e+00 1.08590000e+01 6.79928646e-14
2.09403691e+00 1.08570000e+01 2.94652559e-14
2.09411220e+00 1.08548036e+01 8.95309328e-15
2.09418647e+00 1.08527604e+01 1.61516764e-15
2.09425973e+00 1.08505855e+01 6.40812959e-15
2.09433198e+00 1.08485889e+01 3.37243945e-15
2.09440323e+00 1.08465966e+01 1.91206783e-15
2.09447348e+00 1.08446828e+01 2.77524528e-18
2.09454274e+00 1.08425425e+01 1.48140402e-14
2.09461102e+00 1.08400000e+01 8.82363428e-13
2.09467832e+00 1.08380000e+01 7.58582010e-13
2.09474465e+00 1.08360000e+01 6.78497965e-13
2.09481001e+00 1.08340000e+01 2.02762707e-13
2.09487441e+00 1.08320000e+01 1.61301362e-13
2.09493786e+00 1.08300000e+01 1.28764103e-13
2.09500035e+00 1.08280000e+01 1.03590087e-13
2.09506191e+00 1.08260000e+01 6.08972059e-14
2.09512252e+00 1.08240000e+01 4.67152240e-14
2.09518220e+00 1.08220000e+01 3.67112165e-14
2.09524096e+00 1.08200000e+01 8.98663599e-14
2.09529879e+00 1.08180000e+01 8.32201033e-14
2.09535570e+00 1.08160000e+01 7.28735704e-14
2.09541171e+00 1.08140000e+01 6.53394820e-14
2.09546681e+00 1.08120000e+01 5.99604933e-14
2.09552101e+00 1.08100000e+01 5.65976371e-14
2.09557431e+00 1.08080000e+01 5.50416883e-14
2.09562672e+00 1.08060000e+01 5.51664200e-14
2.09567825e+00 1.08040000e+01 5.71032764e-14
2.09572890e+00 1.08020000e+01 6.08755976e-14
2.09577867e+00 1.08000000e+01 6.63762113e-14
2.09582758e+00 1.07980000e+01 7.49565081e-14
2.09587562e+00 1.07960000e+01 8.63537271e-14
2.09592280e+00 1.07940000e+01 9.27338284e-14
2.09596913e+00 1.07920000e+01 1.00003558e-13
2.09601460e+00 1.07900000e+01 4.95492187e-14
2.09605924e+00 1.07880000e+01 6.43923530e-14
2.09610303e+00 1.07860000e+01 8.17414391e-14
2.09614599e+00 1.07840000e+01 1.04279836e-13
2.09618812e+00 1.07820000e+01 2.59176109e-13
2.09622942e+00 1.07800000e+01 3.97475772e-13
2.09626990e+00 1.07780000e+01 4.75247105e-13
2.09630957e+00 1.07760000e+01 5.69506688e-13
2.09634842e+00 1.07740000e+01 9.19870392e-13
2.09638647e+00 1.07725438e+01 1.40355690e-14
2.09642372e+00 1.07705834e+01 4.54220332e-16
2.09646017e+00 1.07687313e+01 3.00522213e-17
2.09649583e+00 1.07665924e+01 2.70214648e-15
2.09653070e+00 1.07645794e+01 1.03930476e-14
2.09656479e+00 1.07627450e+01 2.68365388e-15
2.09659810e+00 1.07609731e+01 4.89916383e-15
2.09663063e+00 1.07590000e+01 1.56901565e-14
2.09666239e+00 1.07570000e+01 5.07554413e-14
2.09669339e+00 1.07550000e+01 9.69250201e-14
2.09672362e+00 1.07530000e+01 7.20272201e-14
2.09675310e+00 1.07510000e+01 3.54579698e-13
2.09678183e+00 1.07490000e+01 4.77973108e-13
2.09680981e+00 1.07470000e+01 6.71039117e-13
2.09683704e+00 1.07455920e+01 1.65342725e-15
2.09686353e+00 1.07436905e+01 1.60614696e-15
2.09688929e+00 1.07416007e+01 2.25299219e-15
2.09691432e+00 1.07400000e+01 5.33428063e-14
2.09693862e+00 1.07380000e+01 1.04423959e-14
2.09696219e+00 1.07360000e+01 6.09095868e-14
2.09698505e+00 1.07340000e+01 1.19696734e-13
2.09700719e+00 1.07320000e+01 3.44443386e-13
2.09702862e+00 1.07300000e+01 5.30000826e-13
2.09704934e+00 1.07285725e+01 6.10411983e-15
2.09706936e+00 1.07267355e+01 4.14673383e-17
2.09708868e+00 1.07245826e+01 8.88688654e-15
2.09710731e+00 1.07229654e+01 4.83738384e-15
2.09712524e+00 1.07210000e+01 3.63566747e-14
2.09714249e+00 1.07190000e+01 1.09491124e-13
2.09715905e+00 1.07170000e+01 4.26392696e-13
2.09717494e+00 1.07150000e+01 5.82335253e-13
2.09719014e+00 1.07135922e+01 1.64395909e-15
2.09720468e+00 1.07115870e+01 4.71590025e-15
2.09721855e+00 1.07100000e+01 5.17022053e-14
2.09723175e+00 1.07080000e+01 2.64257174e-14
2.09724429e+00 1.07060000e+01 1.10329512e-13
2.09725618e+00 1.07040000e+01 3.54867177e-13
2.09726741e+00 1.07020000e+01 6.77367592e-13
2.09727799e+00 1.07006966e+01 2.69839777e-15
2.09728792e+00 1.06986142e+01 5.19586678e-15
2.09729722e+00 1.06970000e+01 1.60789550e-15
2.09730587e+00 1.06950000e+01 9.63145045e-14
2.09731389e+00 1.06930000e+01 3.22106693e-13
2.09732127e+00 1.06910000e+01 6.68723719e-13
2.09732803e+00 1.06897250e+01 2.39314145e-16
2.09733417e+00 1.06877425e+01 1.81468615e-16
2.09733968e+00 1.06860000e+01 1.90633073e-14
2.09734457e+00 1.06840000e+01 4.65762280e-13
2.09734885e+00 1.06820000e+01 4.51967951e-13
2.09735252e+00 1.06805651e+01 1.43374950e-14
2.09735558e+00 1.06785691e+01 1.97774464e-14
2.09735803e+00 1.06769816e+01 5.86338826e-15
2.09735989e+00 1.06750000e+01 1.77327064e-13
2.09736114e+00 1.06730000e+01 3.93457335e-13
2.09736181e+00 1.06710000e+01 8.74400799e-13
2.09736188e+00 1.06695726e+01 1.57465572e-14
2.09736136e+00 1.06679837e+01 6.04305996e-15
2.09736026e+00 1.06660000e+01 1.89820255e-13
2.09735858e+00 1.06640000e+01 4.54500355e-13
2.09735632e+00 1.06625673e+01 1.11546709e-14
2.09735348e+00 1.06606171e+01 6.11374424e-15
2.09735007e+00 1.06590000e+01 2.66800035e-14
2.09734610e+00 1.06570000e+01 5.54108188e-13
2.09734156e+00 1.06550000e+01 6.74050748e-13
2.09733645e+00 1.06536020e+01 6.79951000e-15
2.09733079e+00 1.06519682e+01 5.41770084e-15
2.09732457e+00 1.06500000e+01 1.71724640e-13
2.09731780e+00 1.06480000e+01 4.92602025e-13
2.09731047e+00 1.06466564e+01 1.02526567e-15
2.09730260e+00 1.06450000e+01 4.92043624e-14
2.09729419e+00 1.06430000e+01 1.52325197e-13
2.09728523e+00 1.06410000e+01 4.18654496e-13
2.09727574e+00 1.06395823e+01 9.64833245e-16
2.09726571e+00 1.06380000e+01 4.18439951e-14
2.09725514e+00 1.06360000e+01 1.46901858e-13
2.09724405e+00 1.06340000e+01 4.22940948e-13
2.09723244e+00 1.06325460e+01 1.59356410e-14
2.09722029e+00 1.06310000e+01 4.99858311e-14
2.09720763e+00 1.06290000e+01 1.53350588e-13
2.09719445e+00 1.06270000e+01 5.06101160e-13
2.09718075e+00 1.06257303e+01 9.21264149e-16
2.09716655e+00 1.06239682e+01 5.61384904e-15
2.09715183e+00 1.06220000e+01 2.03440527e-13
2.09713660e+00 1.06200000e+01 7.03770069e-13
2.09712087e+00 1.06185699e+01 1.98999026e-14
2.09710464e+00 1.06170000e+01 2.74267889e-14
2.09708791e+00 1.06150000e+01 3.44262338e-13
2.09707069e+00 1.06135750e+01 4.52904889e-15
2.09705297e+00 1.06120000e+01 5.29722150e-14
2.09703476e+00 1.06100000e+01 1.75015209e-13
2.09701606e+00 1.06080000e+01 6.58532829e-13
2.09699688e+00 1.06065709e+01 1.88528541e-14
2.09697722e+00 1.06050000e+01 7.61700469e-14
2.09695707e+00 1.06030000e+01 4.01422573e-13
2.09693645e+00 1.06017186e+01 5.80666634e-16
2.09691535e+00 1.05999722e+01 5.99173313e-15
2.09689378e+00 1.05980000e+01 2.50284142e-13
2.09687174e+00 1.05965763e+01 4.11054979e-15
2.09684924e+00 1.05950000e+01 4.55998564e-14
2.09682627e+00 1.05930000e+01 1.79333661e-13
2.09680283e+00 1.05910000e+01 7.49375771e-13
2.09677894e+00 1.05900000e+01 2.42534562e-14
2.09675459e+00 1.05880000e+01 1.44702642e-13
2.09672979e+00 1.05860000e+01 6.28654019e-13
2.09670453e+00 1.05846017e+01 2.31593412e-15
2.09667882e+00 1.05830000e+01 1.28364358e-13
2.09665267e+00 1.05810000e+01 5.67692324e-13
2.09662607e+00 1.05795720e+01 1.78827707e-14
2.09659902e+00 1.05780000e+01 1.23615445e-13
2.09657154e+00 1.05760000e+01 5.58926750e-13
2.09654362e+00 1.05745708e+01 1.94964361e-14
2.09651526e+00 1.05730000e+01 1.27128168e-13
2.09648647e+00 1.05710000e+01 5.98635363e-13
2.09645725e+00 1.05700000e+01 8.27006352e-15
2.09642761e+00 1.05680000e+01 1.41115254e-13
2.09639753e+00 1.05660000e+01 6.96690566e-13
2.09636703e+00 1.05650000e+01 2.77858091e-14
2.09633611e+00 1.05630000e+01 1.72347755e-13
2.09630477e+00 1.05615382e+01 1.11963353e-14
2.09627301e+00 1.05600000e+01 5.03457315e-14
2.09624084e+00 1.05580000e+01 2.36129308e-13
2.09620825e+00 1.05565800e+01 2.01444516e-15
2.09617526e+00 1.05550000e+01 4.07640094e-14
2.09614185e+00 1.05530000e+01 3.78314469e-13
2.09610804e+00 1.05516035e+01 9.44490500e-15
2.09607382e+00 1.05500000e+01 1.18028481e-13
2.09603921e+00 1.05480000e+01 6.19888720e-13
2.09600419e+00 1.05470000e+01 2.21613076e-14
2.09596878e+00 1.05450000e+01 2.64136466e-13
2.09593297e+00 1.05435699e+01 1.02256658e-14
2.09589676e+00 1.05420000e+01 3.64573321e-14
2.09586017e+00 1.05400000e+01 3.80867690e-13
2.09582318e+00 1.05385936e+01 3.14265642e-15
2.09578581e+00 1.05370000e+01 1.30401416e-13
2.09574806e+00 1.05350000e+01 7.72483510e-13
2.09570992e+00 1.05340000e+01 4.89570255e-14
2.09567140e+00 1.05320000e+01 2.87401997e-13
2.09563250e+00 1.05306919e+01 1.73404241e-15
2.09559322e+00 1.05290000e+01 1.18719132e-13
2.09555357e+00 1.05270000e+01 7.09194622e-13
2.09551355e+00 1.05260000e+01 4.39107929e-14
2.09547315e+00 1.05240000e+01 2.84838518e-13
2.09543239e+00 1.05226129e+01 1.74977793e-14
2.09539125e+00 1.05210000e+01 1.24702720e-13
2.09534976e+00 1.05190000e+01 8.00924024e-13
2.09530790e+00 1.05180000e+01 1.71932611e-14
2.09526568e+00 1.05160000e+01 3.72277168e-13
2.09522310e+00 1.05145781e+01 1.23222026e-14
2.09518016e+00 1.05130000e+01 1.61725179e-13
2.09513686e+00 1.05115945e+01 7.60237602e-16
2.09509322e+00 1.05100000e+01 6.76572493e-14
2.09504922e+00 1.05080000e+01 6.02165329e-13
2.09500487e+00 1.05070000e+01 3.85791164e-14
2.09496017e+00 1.05050000e+01 2.99514976e-13
2.09491513e+00 1.05035944e+01 3.07176031e-15
2.09486974e+00 1.05020000e+01 1.52699503e-13
2.09482401e+00 1.05005928e+01 2.35412483e-15
2.09477794e+00 1.04990000e+01 7.52051846e-14
2.09473153e+00 1.04970000e+01 6.85203301e-13
2.09468478e+00 1.04960000e+01 6.50419098e-15
2.09463770e+00 1.04940000e+01 4.06424450e-13
2.09459028e+00 1.04930000e+01 3.84402894e-15
2.09454253e+00 1.04910000e+01 2.25696919e-13
2.09449445e+00 1.04896122e+01 1.80886032e-14
2.09444605e+00 1.04880000e+01 1.44213277e-13
2.09439731e+00 1.04866077e+01 1.10022933e-15
2.09434825e+00 1.04850000e+01 8.76897631e-14
2.09429887e+00 1.04835832e+01 1.02949102e-15
2.09424917e+00 1.04820000e+01 3.83756242e-14
2.09419914e+00 1.04800000e+01 5.82416241e-13
2.09414880e+00 1.04790000e+01 1.68136920e-16
2.09409814e+00 1.04770000e+01 4.16509484e-13
2.09404717e+00 1.04759206e+01 2.37619582e-14
2.09399589e+00 1.04740000e+01 2.97587118e-13
2.09394429e+00 1.04729321e+01 2.55234997e-14
2.09389238e+00 1.04710000e+01 2.13996311e-13
2.09384017e+00 1.04696036e+01 9.65703667e-15
2.09378764e+00 1.04680000e+01 1.58070480e-13
2.09373482e+00 1.04667269e+01 5.47531418e-16
2.09368168e+00 1.04650000e+01 1.44383213e-13
2.09362825e+00 1.04635457e+01 1.86032380e-14
2.09357452e+00 1.04620000e+01 1.29409839e-13
2.09352049e+00 1.04606079e+01 1.14471441e-15
2.09346616e+00 1.04590000e+01 1.09838723e-13
2.09341154e+00 1.04575733e+01 7.52583836e-15
2.09335662e+00 1.04560000e+01 9.43532413e-14
2.09330141e+00 1.04545839e+01 3.40394844e-16
2.09324591e+00 1.04530000e+01 8.57579813e-14
2.09319011e+00 1.04515447e+01 1.74107024e-14
2.09313404e+00 1.04500000e+01 8.28590526e-14
2.09307767e+00 1.04485444e+01 1.78965446e-14
2.09302102e+00 1.04470000e+01 8.60396920e-14
2.09296409e+00 1.04455822e+01 1.12130877e-15
2.09290687e+00 1.04440000e+01 9.48081928e-14
2.09284938e+00 1.04425710e+01 1.01248514e-14
2.09279160e+00 1.04410000e+01 1.10696457e-13
2.09273355e+00 1.04395943e+01 1.04706349e-15
2.09267523e+00 1.04380000e+01 1.32040626e-13
2.09261662e+00 1.04365958e+01 3.98771801e-15
2.09255775e+00 1.04350000e+01 2.13122630e-13
2.09249860e+00 1.04337350e+01 4.67142635e-16
2.09243919e+00 1.04320000e+01 1.63322361e-13
2.09237950e+00 1.04308950e+01 2.12187884e-14
2.09231955e+00 1.04290000e+01 2.24044363e-13
2.09225933e+00 1.04278807e+01 1.95518897e-14
2.09219884e+00 1.04260000e+01 3.11560146e-13
2.09213810e+00 1.04249024e+01 2.22861658e-14
2.09207709e+00 1.04230000e+01 4.36046190e-13
2.09201582e+00 1.04220000e+01 5.00984848e-14
2.09195429e+00 1.04200000e+01 6.09449311e-13
2.09189250e+00 1.04190000e+01 2.84207923e-14
2.09183046e+00 1.04175537e+01 6.38900901e-15
2.09176817e+00 1.04160000e+01 7.77789217e-14
2.09170561e+00 1.04146075e+01 6.69600667e-16
2.09164281e+00 1.04130000e+01 2.02008176e-13
2.09157976e+00 1.04116144e+01 1.88329867e-14
2.09151645e+00 1.04100000e+01 2.19279504e-13
2.09145290e+00 1.04088800e+01 1.97874943e-14
2.09138910e+00 1.04070000e+01 3.94486680e-13
2.09132505e+00 1.04060000e+01 4.66966065e-14
2.09126076e+00 1.04040000e+01 6.66529079e-13
2.09119623e+00 1.04030000e+01 4.82936744e-14
2.09113146e+00 1.04015782e+01 3.71115995e-15
2.09106644e+00 1.04000000e+01 1.91340126e-13
2.09100118e+00 1.03988829e+01 2.03031221e-14
2.09093569e+00 1.03970000e+01 2.48444514e-13
2.09086996e+00 1.03958892e+01 2.11186391e-14
2.09080399e+00 1.03940000e+01 5.11982380e-13
2.09073779e+00 1.03930000e+01 1.72011876e-14
2.09067136e+00 1.03915342e+01 1.25386787e-14
2.09060469e+00 1.03900000e+01 1.75107108e-13
2.09053780e+00 1.03888750e+01 1.95511379e-14
2.09047067e+00 1.03870000e+01 2.52580697e-13
2.09040332e+00 1.03858914e+01 2.15766058e-14
2.09033573e+00 1.03840000e+01 5.82959144e-13
2.09026793e+00 1.03830000e+01 4.04049711e-14
2.09019989e+00 1.03815668e+01 1.65029313e-14
2.09013164e+00 1.03800000e+01 1.40506620e-13
2.09006316e+00 1.03788563e+01 1.77231278e-14
2.08999446e+00 1.03770000e+01 4.11155015e-13
2.08992554e+00 1.03760000e+01 5.34232702e-15
2.08985640e+00 1.03745295e+01 1.21407440e-14
2.08978704e+00 1.03730000e+01 2.12051147e-13
2.08971747e+00 1.03718397e+01 1.63028423e-14
2.08964768e+00 1.03700000e+01 3.51569497e-13
2.08957768e+00 1.03689840e+01 9.00392343e-15
2.08950746e+00 1.03675607e+01 1.76654963e-15
2.08943703e+00 1.03660000e+01 2.07006884e-13
2.08936639e+00 1.03648380e+01 1.62542947e-14
2.08929554e+00 1.03630000e+01 3.75785009e-13
2.08922448e+00 1.03620000e+01 3.62997950e-15
2.08915322e+00 1.03605454e+01 1.44591877e-14
2.08908174e+00 1.03590000e+01 1.26121298e-13
2.08901007e+00 1.03578520e+01 1.76100812e-14
2.08893818e+00 1.03560000e+01 4.95673643e-13
2.08886610e+00 1.03550000e+01 3.49177823e-14
2.08879381e+00 1.03536136e+01 1.97777237e-14
2.08872132e+00 1.03520000e+01 2.16001068e-13
2.08864863e+00 1.03510000e+01 1.97514953e-14
2.08857574e+00 1.03495654e+01 1.93136246e-14
2.08850265e+00 1.03480000e+01 1.66004411e-13
2.08842937e+00 1.03468318e+01 1.59738702e-14
2.08835589e+00 1.03450000e+01 4.30640250e-13
2.08828221e+00 1.03440000e+01 2.00071862e-14
2.08820834e+00 1.03426148e+01 1.97718095e-14
2.08813428e+00 1.03410000e+01 2.31241233e-13
2.08806003e+00 1.03399638e+01 7.73611997e-15
2.08798558e+00 1.03385568e+01 3.05037927e-15
2.08791095e+00 1.03370000e+01 1.20930623e-13
2.08783612e+00 1.03358511e+01 1.78400803e-14
2.08776111e+00 1.03340000e+01 6.20765951e-13
2.08768591e+00 1.03330000e+01 1.49731461e-13
2.08761053e+00 1.03318205e+01 1.53077065e-14
2.08753496e+00 1.03300000e+01 4.42020573e-13
2.08745921e+00 1.03290000e+01 3.45584482e-14
2.08738327e+00 1.03278301e+01 3.91707142e-16
2.08730715e+00 1.03260000e+01 3.25836122e-13
2.08723085e+00 1.03250000e+01 5.21542092e-15
2.08715437e+00 1.03236936e+01 2.27859523e-15
2.08707771e+00 1.03220000e+01 2.53622557e-13
2.08700088e+00 1.03209765e+01 8.92381069e-15
2.08692386e+00 1.03196981e+01 3.21550603e-16
2.08684667e+00 1.03180000e+01 2.12152809e-13
2.08676931e+00 1.03169658e+01 8.11330148e-15
2.08669177e+00 1.03156005e+01 1.63684771e-14
2.08661405e+00 1.03140000e+01 1.92845964e-13
2.08653617e+00 1.03129613e+01 7.81148025e-15
2.08645811e+00 1.03115978e+01 7.50676224e-15
2.08637988e+00 1.03100000e+01 1.92740700e-13
2.08630148e+00 1.03089625e+01 7.93989726e-15
2.08622291e+00 1.03076028e+01 1.63177594e-14
2.08614418e+00 1.03060000e+01 2.11166807e-13
2.08606527e+00 1.03049697e+01 8.54099304e-15
2.08598621e+00 1.03037233e+01 5.26575736e-17
2.08590697e+00 1.03020000e+01 2.51638556e-13
2.08582757e+00 1.03009830e+01 9.73279220e-15
2.08574801e+00 1.02998025e+01 1.11913609e-15
2.08566828e+00 1.02980000e+01 3.22409588e-13
2.08558840e+00 1.02970000e+01 1.43575763e-14
2.08550835e+00 1.02958192e+01 6.65708509e-16
2.08542814e+00 1.02940000e+01 4.35955464e-13
2.08534777e+00 1.02930000e+01 1.19087423e-13
2.08526724e+00 1.02918439e+01 1.85392260e-16
2.08518656e+00 1.02905460e+01 1.76290591e-14
2.08510572e+00 1.02890000e+01 8.92154923e-14
2.08502472e+00 1.02878399e+01 1.74573581e-14
2.08494357e+00 1.02866865e+01 8.11045661e-18
2.08486226e+00 1.02850000e+01 1.70298353e-13
2.08478080e+00 1.02839637e+01 8.28437691e-15
2.08469919e+00 1.02827861e+01 1.76072675e-15
2.08461743e+00 1.02810000e+01 3.23591294e-13
2.08453551e+00 1.02800000e+01 1.58392205e-14
2.08445345e+00 1.02788270e+01 5.13538576e-16
2.08437123e+00 1.02775437e+01 1.52992567e-14
2.08428887e+00 1.02760000e+01 9.27064764e-14
2.08420635e+00 1.02750000e+01 6.39284198e-14
2.08412370e+00 1.02735447e+01 2.26424552e-14
2.08404089e+00 1.02720000e+01 2.37154646e-13
2.08395794e+00 1.02710000e+01 2.84450995e-15
2.08387485e+00 1.02698095e+01 9.56849478e-16
2.08379161e+00 1.02680000e+01 5.33918612e-13
2.08370823e+00 1.02670000e+01 8.42574321e-14
2.08362470e+00 1.02660000e+01 6.33093424e-14
2.08354104e+00 1.02645475e+01 2.11994638e-14
2.08345723e+00 1.02630000e+01 2.70633507e-13
2.08337328e+00 1.02620000e+01 7.68091169e-15
2.08328920e+00 1.02608228e+01 6.28154016e-16
2.08320497e+00 1.02595842e+01 5.08467165e-16
2.08312061e+00 1.02580000e+01 1.37434992e-13
2.08303611e+00 1.02569603e+01 8.28419160e-15
2.08295147e+00 1.02557825e+01 1.98961186e-15
2.08286670e+00 1.02540000e+01 4.55020466e-13
2.08278180e+00 1.02530000e+01 7.15353183e-14
2.08269676e+00 1.02520000e+01 6.18457911e-14
2.08261158e+00 1.02506065e+01 5.40675813e-15
2.08252628e+00 1.02490000e+01 3.27024119e-13
2.08244084e+00 1.02480000e+01 1.03961974e-13
2.08235527e+00 1.02468449e+01 2.14717680e-16
2.08226957e+00 1.02455749e+01 7.24294779e-15
2.08218374e+00 1.02440000e+01 2.60381739e-13
2.08209778e+00 1.02430000e+01 7.89168050e-14
2.08201169e+00 1.02418299e+01 4.97971787e-16
2.08192548e+00 1.02405945e+01 1.98265146e-15
2.08183914e+00 1.02390000e+01 2.36328355e-13
2.08175267e+00 1.02380000e+01 3.10586272e-15
2.08166607e+00 1.02368256e+01 5.97374600e-16
2.08157936e+00 1.02355937e+01 2.94186484e-15
2.08149251e+00 1.02340000e+01 2.47309863e-13
2.08140555e+00 1.02330000e+01 7.84337237e-14
2.08131846e+00 1.02318317e+01 4.72373889e-16
2.08123125e+00 1.02305778e+01 4.75504903e-15
2.08114391e+00 1.02290000e+01 2.96369509e-13
2.08105646e+00 1.02280000e+01 1.34480523e-13
2.08096888e+00 1.02270000e+01 5.19125583e-14
2.08088119e+00 1.02257407e+01 5.28299544e-15
2.08079338e+00 1.02240000e+01 3.98399452e-13
2.08070545e+00 1.02230000e+01 7.55860607e-14
2.08061740e+00 1.02220000e+01 7.93168988e-14
2.08052923e+00 1.02207659e+01 3.03921646e-15
2.08044095e+00 1.02195240e+01 1.30636639e-14
2.08035255e+00 1.02180000e+01 1.44892634e-13
2.08026404e+00 1.02169697e+01 9.52504908e-15
2.08017541e+00 1.02158036e+01 1.22863516e-15
2.08008667e+00 1.02145957e+01 7.18456933e-16
2.07999782e+00 1.02130000e+01 2.84748417e-13
2.07990885e+00 1.02120000e+01 1.39153717e-13
2.07981977e+00 1.02110000e+01 6.10244328e-14
2.07973058e+00 1.02097498e+01 4.39855775e-15
2.07964128e+00 1.02085167e+01 1.22488156e-14
2.07955187e+00 1.02070000e+01 1.47395306e-13
2.07946236e+00 1.02059706e+01 9.73771713e-15
2.07937273e+00 1.02048105e+01 1.03078256e-15
2.07928299e+00 1.02035848e+01 1.25686400e-14
2.07919315e+00 1.02020000e+01 3.84579734e-13
2.07910320e+00 1.02010000e+01 8.77706463e-14
2.07901314e+00 1.02000000e+01 9.78324084e-14
2.07892297e+00 1.01987833e+01 2.08528748e-15
2.07883271e+00 1.01975668e+01 1.94777097e-14
2.07874233e+00 1.01960000e+01 3.08299174e-13
2.07865186e+00 1.01950000e+01 6.37794949e-14
2.07856128e+00 1.01940000e+01 8.53826347e-14
2.07847059e+00 1.01927713e+01 2.77471580e-15
2.07837981e+00 1.01915728e+01 1.05318099e-14
2.07828892e+00 1.01900000e+01 2.99013441e-13
2.07819793e+00 1.01890000e+01 6.45697886e-14
2.07810684e+00 1.01880000e+01 8.59517380e-14
2.07801565e+00 1.01867745e+01 2.59747289e-15
2.07792436e+00 1.01855134e+01 1.20859867e-14
2.07783298e+00 1.01840000e+01 3.51700767e-13
2.07774149e+00 1.01830000e+01 9.02735501e-14
